,outcome_sum,n_failed_trap_rounds,bqp_error,expected_outcome,majority vote outcome
circuit908.qasm,78,67,0.9999999999999993,1,1
circuit842.qasm,25,80,0.14644660940672666,0,0
circuit146.qasm,10,65,6.106226635438361e-16,0,0
circuit704.qasm,34,68,0.25000000000000044,0,0
circuit984.qasm,29,72,0.14644660940672666,0,0
circuit426.qasm,80,73,0.8535533905932733,1,1
circuit190.qasm,18,70,5.551115123125783e-16,0,0
circuit871.qasm,23,63,6.661338147750939e-16,0,0
circuit188.qasm,30,69,0.1464466094067267,0,0
circuit750.qasm,11,74,2.220446049250313e-16,0,0
circuit328.qasm,77,70,0.8535533905932731,1,1
circuit275.qasm,32,68,0.2500000000000004,0,0
circuit309.qasm,39,71,0.25000000000000033,0,0
circuit513.qasm,34,60,0.2500000000000001,0,0
circuit969.qasm,21,64,2.220446049250313e-16,0,0
circuit583.qasm,59,70,0.7866116523516816,1,1
circuit483.qasm,68,78,0.8535533905932733,1,1
circuit326.qasm,76,72,0.8535533905932732,1,1
circuit319.qasm,24,69,6.106226635438361e-16,0,0
circuit278.qasm,58,67,0.6767766952966366,1,1
circuit706.qasm,25,76,7.771561172376096e-16,0,0
circuit558.qasm,52,65,0.8535533905932733,1,1
circuit358.qasm,64,71,0.8535533905932735,1,1
circuit394.qasm,23,74,2.220446049250313e-16,0,0
circuit682.qasm,79,74,0.9267766952966363,1,1
circuit035.qasm,33,71,2.220446049250313e-16,0,0
circuit503.qasm,42,71,0.2500000000000005,0,0
circuit812.qasm,28,73,0.14644660940672682,0,0
circuit934.qasm,21,72,0.02144660940672699,0,0
circuit660.qasm,27,81,7.771561172376096e-16,0,0
circuit211.qasm,69,73,0.8535533905932731,1,1
circuit540.qasm,29,63,8.326672684688674e-16,0,0
circuit359.qasm,30,71,0.14644660940672688,0,0
circuit001.qasm,72,67,0.8535533905932733,1,1
circuit115.qasm,54,66,0.8535533905932733,1,1
circuit519.qasm,52,72,0.6767766952966365,1,1
circuit978.qasm,56,68,0.7499999999999998,1,1
circuit385.qasm,60,82,0.8535533905932734,1,1
circuit782.qasm,43,75,6.661338147750939e-16,0,0
circuit822.qasm,30,72,0.14644660940672682,0,0
circuit121.qasm,58,62,0.7499999999999994,1,1
circuit091.qasm,41,68,0.3636262177912838,0,0
circuit131.qasm,82,67,0.9267766952966363,1,1
circuit062.qasm,40,70,0.375,0,0
circuit290.qasm,57,64,0.14644660940672655,0,1
circuit644.qasm,27,70,4.996003610813204e-16,0,0
circuit293.qasm,20,69,6.661338147750939e-16,0,0
circuit584.qasm,68,75,0.7499999999999999,1,1
circuit593.qasm,26,73,8.326672684688674e-16,0,0
circuit863.qasm,18,67,8.881784197001252e-16,0,0
circuit602.qasm,80,71,0.9999999999999991,1,1
circuit261.qasm,21,63,8.326672684688674e-16,0,0
circuit791.qasm,19,74,5.551115123125783e-16,0,0
circuit210.qasm,59,71,0.8535533905932731,1,1
circuit366.qasm,27,79,3.3306690738754696e-16,0,0
circuit436.qasm,65,61,0.9267766952966365,1,1
circuit000.qasm,43,62,0.32322330470336336,0,0
circuit813.qasm,70,74,0.8535533905932733,1,1
circuit604.qasm,68,64,0.8535533905932731,1,1
circuit997.qasm,55,72,0.713388347648318,1,1
circuit723.qasm,13,69,7.771561172376096e-16,0,0
circuit393.qasm,25,71,7.771561172376096e-16,0,0
circuit585.qasm,57,65,0.8535533905932732,1,1
circuit856.qasm,63,70,0.8535533905932732,1,1
circuit151.qasm,56,73,0.7499999999999996,1,1
circuit458.qasm,71,70,0.9999999999999996,1,1
circuit083.qasm,73,66,0.8535533905932733,1,1
circuit336.qasm,59,76,0.8017766952966364,1,1
circuit465.qasm,71,66,0.8535533905932733,1,1
circuit347.qasm,57,71,0.6767766952966365,1,1
circuit258.qasm,70,69,0.8901650429449548,1,1
circuit379.qasm,26,77,6.661338147750939e-16,0,0
circuit339.qasm,66,78,0.8535533905932733,1,1
circuit150.qasm,19,70,7.216449660063518e-16,0,0
circuit972.qasm,19,75,7.216449660063518e-16,0,0
circuit677.qasm,37,71,0.25000000000000056,0,0
circuit340.qasm,20,71,4.440892098500626e-16,0,0
circuit781.qasm,34,73,0.21338834764831882,0,0
circuit372.qasm,44,75,0.25000000000000033,0,0
circuit269.qasm,15,69,6.661338147750939e-16,0,0
circuit018.qasm,47,65,0.6767766952966368,1,0
circuit136.qasm,58,63,0.9267766952966363,1,1
circuit695.qasm,25,63,0.07322330470336352,0,0
circuit116.qasm,23,73,0.14644660940672666,0,0
circuit287.qasm,62,72,0.8535533905932732,1,1
circuit110.qasm,59,70,0.7499999999999996,1,1
circuit912.qasm,23,71,8.326672684688674e-16,0,0
circuit109.qasm,52,71,0.8535533905932733,1,1
circuit494.qasm,63,69,0.8535533905932733,1,1
circuit325.qasm,20,64,5.551115123125783e-16,0,0
circuit111.qasm,51,69,0.32322330470336336,0,1
circuit382.qasm,76,76,0.9999999999999993,1,1
circuit402.qasm,54,67,0.7499999999999996,1,1
circuit933.qasm,33,74,0.25000000000000067,0,0
circuit672.qasm,33,74,0.14644660940672688,0,0
circuit386.qasm,48,74,0.6767766952966368,1,0
circuit903.qasm,23,68,2.220446049250313e-16,0,0
circuit759.qasm,40,76,0.14644660940672682,0,0
circuit081.qasm,75,74,0.8535533905932733,1,1
circuit939.qasm,29,69,0.1464466094067267,0,0
