,outcome_sum,n_failed_trap_rounds,bqp_error,expected_outcome,majority vote outcome
circuit908.qasm,54,100,0.9999999999999993,1,1
circuit842.qasm,54,100,0.14644660940672666,0,1
circuit146.qasm,50,100,6.106226635438361e-16,0,0
circuit704.qasm,46,100,0.25000000000000044,0,0
circuit984.qasm,39,100,0.14644660940672666,0,0
circuit426.qasm,49,100,0.8535533905932733,1,0
circuit190.qasm,52,100,5.551115123125783e-16,0,1
circuit871.qasm,47,100,6.661338147750939e-16,0,0
circuit188.qasm,47,100,0.1464466094067267,0,0
circuit750.qasm,49,100,2.220446049250313e-16,0,0
circuit328.qasm,54,100,0.8535533905932731,1,1
circuit275.qasm,57,100,0.2500000000000004,0,1
circuit309.qasm,53,100,0.25000000000000033,0,1
circuit513.qasm,58,100,0.2500000000000001,0,1
circuit969.qasm,43,100,2.220446049250313e-16,0,0
circuit583.qasm,52,100,0.7866116523516816,1,1
circuit483.qasm,54,100,0.8535533905932733,1,1
circuit326.qasm,42,100,0.8535533905932732,1,0
circuit319.qasm,45,100,6.106226635438361e-16,0,0
circuit278.qasm,47,100,0.6767766952966366,1,0
circuit706.qasm,51,100,7.771561172376096e-16,0,1
circuit558.qasm,41,100,0.8535533905932733,1,0
circuit358.qasm,58,100,0.8535533905932735,1,1
circuit394.qasm,45,100,2.220446049250313e-16,0,0
circuit682.qasm,45,100,0.9267766952966363,1,0
circuit035.qasm,42,100,2.220446049250313e-16,0,0
circuit503.qasm,55,100,0.2500000000000005,0,1
circuit812.qasm,52,100,0.14644660940672682,0,1
circuit934.qasm,43,100,0.02144660940672699,0,0
circuit660.qasm,57,100,7.771561172376096e-16,0,1
circuit211.qasm,62,100,0.8535533905932731,1,1
circuit540.qasm,52,100,8.326672684688674e-16,0,1
circuit359.qasm,49,100,0.14644660940672688,0,0
circuit001.qasm,39,100,0.8535533905932733,1,0
circuit115.qasm,54,100,0.8535533905932733,1,1
circuit519.qasm,47,100,0.6767766952966365,1,0
circuit978.qasm,42,100,0.7499999999999998,1,0
circuit385.qasm,51,100,0.8535533905932734,1,1
circuit782.qasm,54,100,6.661338147750939e-16,0,1
circuit822.qasm,47,100,0.14644660940672682,0,0
circuit121.qasm,59,100,0.7499999999999994,1,1
circuit091.qasm,53,100,0.3636262177912838,0,1
circuit131.qasm,51,100,0.9267766952966363,1,1
circuit062.qasm,50,100,0.375,0,0
circuit290.qasm,46,100,0.14644660940672655,0,0
circuit644.qasm,47,100,4.996003610813204e-16,0,0
circuit293.qasm,56,100,6.661338147750939e-16,0,1
circuit584.qasm,51,100,0.7499999999999999,1,1
circuit593.qasm,42,100,8.326672684688674e-16,0,0
circuit863.qasm,57,100,8.881784197001252e-16,0,1
circuit602.qasm,54,100,0.9999999999999991,1,1
circuit261.qasm,47,100,8.326672684688674e-16,0,0
circuit791.qasm,49,100,5.551115123125783e-16,0,0
circuit210.qasm,46,100,0.8535533905932731,1,0
circuit366.qasm,48,100,3.3306690738754696e-16,0,0
circuit436.qasm,49,100,0.9267766952966365,1,0
circuit000.qasm,40,100,0.32322330470336336,0,0
circuit813.qasm,57,100,0.8535533905932733,1,1
circuit604.qasm,53,100,0.8535533905932731,1,1
circuit997.qasm,53,100,0.713388347648318,1,1
circuit723.qasm,55,100,7.771561172376096e-16,0,1
circuit393.qasm,41,100,7.771561172376096e-16,0,0
circuit585.qasm,50,100,0.8535533905932732,1,0
circuit856.qasm,42,100,0.8535533905932732,1,0
circuit151.qasm,45,100,0.7499999999999996,1,0
circuit458.qasm,54,100,0.9999999999999996,1,1
circuit083.qasm,55,100,0.8535533905932733,1,1
circuit336.qasm,49,100,0.8017766952966364,1,0
circuit465.qasm,49,100,0.8535533905932733,1,0
circuit347.qasm,60,100,0.6767766952966365,1,1
circuit258.qasm,49,100,0.8901650429449548,1,0
circuit379.qasm,52,100,6.661338147750939e-16,0,1
circuit339.qasm,48,100,0.8535533905932733,1,0
circuit150.qasm,47,100,7.216449660063518e-16,0,0
circuit972.qasm,51,100,7.216449660063518e-16,0,1
circuit677.qasm,42,100,0.25000000000000056,0,0
circuit340.qasm,58,100,4.440892098500626e-16,0,1
circuit781.qasm,45,100,0.21338834764831882,0,0
circuit372.qasm,55,100,0.25000000000000033,0,1
circuit269.qasm,49,100,6.661338147750939e-16,0,0
circuit018.qasm,50,100,0.6767766952966368,1,0
circuit136.qasm,53,100,0.9267766952966363,1,1
circuit695.qasm,48,100,0.07322330470336352,0,0
circuit116.qasm,47,100,0.14644660940672666,0,0
circuit287.qasm,47,100,0.8535533905932732,1,0
circuit110.qasm,45,100,0.7499999999999996,1,0
circuit912.qasm,45,100,8.326672684688674e-16,0,0
circuit109.qasm,47,100,0.8535533905932733,1,0
circuit494.qasm,52,100,0.8535533905932733,1,1
circuit325.qasm,54,100,5.551115123125783e-16,0,1
circuit111.qasm,51,100,0.32322330470336336,0,1
circuit382.qasm,51,100,0.9999999999999993,1,1
circuit402.qasm,55,100,0.7499999999999996,1,1
circuit933.qasm,41,100,0.25000000000000067,0,0
circuit672.qasm,51,100,0.14644660940672688,0,1
circuit386.qasm,50,100,0.6767766952966368,1,0
circuit903.qasm,50,100,2.220446049250313e-16,0,0
circuit759.qasm,57,100,0.14644660940672682,0,1
circuit081.qasm,56,100,0.8535533905932733,1,1
circuit939.qasm,49,100,0.1464466094067267,0,0
