,outcome_sum,n_failed_trap_rounds,bqp_error,expected_outcome,majority vote outcome
circuit908.qasm,94,19,0.9999999999999993,1,1
circuit842.qasm,14,16,0.14644660940672666,0,0
circuit146.qasm,3,19,6.106226635438361e-16,0,0
circuit704.qasm,25,11,0.25000000000000044,0,0
circuit984.qasm,18,19,0.14644660940672666,0,0
circuit426.qasm,81,16,0.8535533905932733,1,1
circuit190.qasm,3,14,5.551115123125783e-16,0,0
circuit871.qasm,5,7,6.661338147750939e-16,0,0
circuit188.qasm,17,13,0.1464466094067267,0,0
circuit750.qasm,2,14,2.220446049250313e-16,0,0
circuit328.qasm,79,8,0.8535533905932731,1,1
circuit275.qasm,30,13,0.2500000000000004,0,0
circuit309.qasm,24,6,0.25000000000000033,0,0
circuit513.qasm,27,12,0.2500000000000001,0,0
circuit969.qasm,2,12,2.220446049250313e-16,0,0
circuit583.qasm,83,15,0.7866116523516816,1,1
circuit483.qasm,77,11,0.8535533905932733,1,1
circuit326.qasm,90,10,0.8535533905932732,1,1
circuit319.qasm,0,15,6.106226635438361e-16,0,0
circuit278.qasm,67,13,0.6767766952966366,1,1
circuit706.qasm,6,12,7.771561172376096e-16,0,0
circuit558.qasm,76,19,0.8535533905932733,1,1
circuit358.qasm,79,12,0.8535533905932735,1,1
circuit394.qasm,6,15,2.220446049250313e-16,0,0
circuit682.qasm,94,13,0.9267766952966363,1,1
circuit035.qasm,3,10,2.220446049250313e-16,0,0
circuit503.qasm,26,11,0.2500000000000005,0,0
circuit812.qasm,12,9,0.14644660940672682,0,0
circuit934.qasm,6,13,0.02144660940672699,0,0
circuit660.qasm,5,21,7.771561172376096e-16,0,0
circuit211.qasm,85,11,0.8535533905932731,1,1
circuit540.qasm,7,16,8.326672684688674e-16,0,0
circuit359.qasm,21,18,0.14644660940672688,0,0
circuit001.qasm,88,14,0.8535533905932733,1,1
circuit115.qasm,81,13,0.8535533905932733,1,1
circuit519.qasm,64,12,0.6767766952966365,1,1
circuit978.qasm,66,14,0.7499999999999998,1,1
circuit385.qasm,84,18,0.8535533905932734,1,1
circuit782.qasm,8,13,6.661338147750939e-16,0,0
circuit822.qasm,13,14,0.14644660940672682,0,0
circuit121.qasm,70,11,0.7499999999999994,1,1
circuit091.qasm,46,8,0.3636262177912838,0,0
circuit131.qasm,90,10,0.9267766952966363,1,1
circuit062.qasm,42,10,0.375,0,0
circuit290.qasm,22,16,0.14644660940672655,0,0
circuit644.qasm,4,9,4.996003610813204e-16,0,0
circuit293.qasm,5,13,6.661338147750939e-16,0,0
circuit584.qasm,70,13,0.7499999999999999,1,1
circuit593.qasm,3,16,8.326672684688674e-16,0,0
circuit863.qasm,4,14,8.881784197001252e-16,0,0
circuit602.qasm,96,13,0.9999999999999991,1,1
circuit261.qasm,3,12,8.326672684688674e-16,0,0
circuit791.qasm,2,13,5.551115123125783e-16,0,0
circuit210.qasm,81,10,0.8535533905932731,1,1
circuit366.qasm,4,14,3.3306690738754696e-16,0,0
circuit436.qasm,93,20,0.9267766952966365,1,1
circuit000.qasm,35,13,0.32322330470336336,0,0
circuit813.qasm,90,7,0.8535533905932733,1,1
circuit604.qasm,85,15,0.8535533905932731,1,1
circuit997.qasm,73,11,0.713388347648318,1,1
circuit723.qasm,7,17,7.771561172376096e-16,0,0
circuit393.qasm,4,17,7.771561172376096e-16,0,0
circuit585.qasm,79,13,0.8535533905932732,1,1
circuit856.qasm,79,10,0.8535533905932732,1,1
circuit151.qasm,70,17,0.7499999999999996,1,1
circuit458.qasm,98,15,0.9999999999999996,1,1
circuit083.qasm,82,15,0.8535533905932733,1,1
circuit336.qasm,71,14,0.8017766952966364,1,1
circuit465.qasm,83,15,0.8535533905932733,1,1
circuit347.qasm,68,18,0.6767766952966365,1,1
circuit258.qasm,92,12,0.8901650429449548,1,1
circuit379.qasm,5,15,6.661338147750939e-16,0,0
circuit339.qasm,80,15,0.8535533905932733,1,1
circuit150.qasm,4,16,7.216449660063518e-16,0,0
circuit972.qasm,0,12,7.216449660063518e-16,0,0
circuit677.qasm,31,13,0.25000000000000056,0,0
circuit340.qasm,4,15,4.440892098500626e-16,0,0
circuit781.qasm,29,20,0.21338834764831882,0,0
circuit372.qasm,22,7,0.25000000000000033,0,0
circuit269.qasm,6,13,6.661338147750939e-16,0,0
circuit018.qasm,62,16,0.6767766952966368,1,1
circuit136.qasm,84,17,0.9267766952966363,1,1
circuit695.qasm,12,6,0.07322330470336352,0,0
circuit116.qasm,19,17,0.14644660940672666,0,0
circuit287.qasm,84,20,0.8535533905932732,1,1
circuit110.qasm,78,14,0.7499999999999996,1,1
circuit912.qasm,4,16,8.326672684688674e-16,0,0
circuit109.qasm,82,10,0.8535533905932733,1,1
circuit494.qasm,80,21,0.8535533905932733,1,1
circuit325.qasm,2,19,5.551115123125783e-16,0,0
circuit111.qasm,38,13,0.32322330470336336,0,0
circuit382.qasm,99,9,0.9999999999999993,1,1
circuit402.qasm,62,16,0.7499999999999996,1,1
circuit933.qasm,25,17,0.25000000000000067,0,0
circuit672.qasm,17,10,0.14644660940672688,0,0
circuit386.qasm,64,15,0.6767766952966368,1,1
circuit903.qasm,3,18,2.220446049250313e-16,0,0
circuit759.qasm,11,18,0.14644660940672682,0,0
circuit081.qasm,86,17,0.8535533905932733,1,1
circuit939.qasm,15,15,0.1464466094067267,0,0
