,outcome_sum,n_failed_trap_rounds,bqp_error,expected_outcome,majority vote outcome
circuit908.qasm,78,54,0.9999999999999993,1,1
circuit842.qasm,24,51,0.14644660940672666,0,0
circuit146.qasm,14,60,6.106226635438361e-16,0,0
circuit704.qasm,21,54,0.25000000000000044,0,0
circuit984.qasm,25,44,0.14644660940672666,0,0
circuit426.qasm,81,53,0.8535533905932733,1,1
circuit190.qasm,11,53,5.551115123125783e-16,0,0
circuit871.qasm,20,59,6.661338147750939e-16,0,0
circuit188.qasm,23,51,0.1464466094067267,0,0
circuit750.qasm,17,53,2.220446049250313e-16,0,0
circuit328.qasm,77,47,0.8535533905932731,1,1
circuit275.qasm,28,57,0.2500000000000004,0,0
circuit309.qasm,37,53,0.25000000000000033,0,0
circuit513.qasm,34,55,0.2500000000000001,0,0
circuit969.qasm,17,52,2.220446049250313e-16,0,0
circuit583.qasm,73,58,0.7866116523516816,1,1
circuit483.qasm,64,54,0.8535533905932733,1,1
circuit326.qasm,71,49,0.8535533905932732,1,1
circuit319.qasm,15,53,6.106226635438361e-16,0,0
circuit278.qasm,47,48,0.6767766952966366,1,0
circuit706.qasm,21,60,7.771561172376096e-16,0,0
circuit558.qasm,70,53,0.8535533905932733,1,1
circuit358.qasm,71,61,0.8535533905932735,1,1
circuit394.qasm,17,50,2.220446049250313e-16,0,0
circuit682.qasm,78,53,0.9267766952966363,1,1
circuit035.qasm,27,46,2.220446049250313e-16,0,0
circuit503.qasm,33,56,0.2500000000000005,0,0
circuit812.qasm,27,59,0.14644660940672682,0,0
circuit934.qasm,12,59,0.02144660940672699,0,0
circuit660.qasm,23,53,7.771561172376096e-16,0,0
circuit211.qasm,75,50,0.8535533905932731,1,1
circuit540.qasm,24,51,8.326672684688674e-16,0,0
circuit359.qasm,26,52,0.14644660940672688,0,0
circuit001.qasm,75,52,0.8535533905932733,1,1
circuit115.qasm,73,52,0.8535533905932733,1,1
circuit519.qasm,53,48,0.6767766952966365,1,1
circuit978.qasm,61,55,0.7499999999999998,1,1
circuit385.qasm,73,57,0.8535533905932734,1,1
circuit782.qasm,30,56,6.661338147750939e-16,0,0
circuit822.qasm,26,45,0.14644660940672682,0,0
circuit121.qasm,60,53,0.7499999999999994,1,1
circuit091.qasm,53,54,0.3636262177912838,0,1
circuit131.qasm,86,43,0.9267766952966363,1,1
circuit062.qasm,34,64,0.375,0,0
circuit290.qasm,42,51,0.14644660940672655,0,0
circuit644.qasm,13,52,4.996003610813204e-16,0,0
circuit293.qasm,14,47,6.661338147750939e-16,0,0
circuit584.qasm,66,56,0.7499999999999999,1,1
circuit593.qasm,21,50,8.326672684688674e-16,0,0
circuit863.qasm,9,57,8.881784197001252e-16,0,0
circuit602.qasm,85,51,0.9999999999999991,1,1
circuit261.qasm,16,56,8.326672684688674e-16,0,0
circuit791.qasm,11,60,5.551115123125783e-16,0,0
circuit210.qasm,72,50,0.8535533905932731,1,1
circuit366.qasm,20,53,3.3306690738754696e-16,0,0
circuit436.qasm,88,56,0.9267766952966365,1,1
circuit000.qasm,39,47,0.32322330470336336,0,0
circuit813.qasm,76,53,0.8535533905932733,1,1
circuit604.qasm,68,58,0.8535533905932731,1,1
circuit997.qasm,62,53,0.713388347648318,1,1
circuit723.qasm,11,45,7.771561172376096e-16,0,0
circuit393.qasm,9,53,7.771561172376096e-16,0,0
circuit585.qasm,75,58,0.8535533905932732,1,1
circuit856.qasm,80,52,0.8535533905932732,1,1
circuit151.qasm,63,57,0.7499999999999996,1,1
circuit458.qasm,88,46,0.9999999999999996,1,1
circuit083.qasm,81,55,0.8535533905932733,1,1
circuit336.qasm,65,56,0.8017766952966364,1,1
circuit465.qasm,81,44,0.8535533905932733,1,1
circuit347.qasm,62,48,0.6767766952966365,1,1
circuit258.qasm,79,52,0.8901650429449548,1,1
circuit379.qasm,15,52,6.661338147750939e-16,0,0
circuit339.qasm,72,53,0.8535533905932733,1,1
circuit150.qasm,12,51,7.216449660063518e-16,0,0
circuit972.qasm,13,48,7.216449660063518e-16,0,0
circuit677.qasm,33,54,0.25000000000000056,0,0
circuit340.qasm,11,58,4.440892098500626e-16,0,0
circuit781.qasm,34,56,0.21338834764831882,0,0
circuit372.qasm,48,54,0.25000000000000033,0,0
circuit269.qasm,14,50,6.661338147750939e-16,0,0
circuit018.qasm,62,46,0.6767766952966368,1,1
circuit136.qasm,75,50,0.9267766952966363,1,1
circuit695.qasm,25,47,0.07322330470336352,0,0
circuit116.qasm,22,48,0.14644660940672666,0,0
circuit287.qasm,73,57,0.8535533905932732,1,1
circuit110.qasm,58,63,0.7499999999999996,1,1
circuit912.qasm,14,49,8.326672684688674e-16,0,0
circuit109.qasm,63,55,0.8535533905932733,1,1
circuit494.qasm,68,58,0.8535533905932733,1,1
circuit325.qasm,10,51,5.551115123125783e-16,0,0
circuit111.qasm,50,54,0.32322330470336336,0,0
circuit382.qasm,85,55,0.9999999999999993,1,1
circuit402.qasm,59,53,0.7499999999999996,1,1
circuit933.qasm,40,56,0.25000000000000067,0,0
circuit672.qasm,20,63,0.14644660940672688,0,0
circuit386.qasm,52,54,0.6767766952966368,1,1
circuit903.qasm,6,60,2.220446049250313e-16,0,0
circuit759.qasm,37,55,0.14644660940672682,0,0
circuit081.qasm,79,59,0.8535533905932733,1,1
circuit939.qasm,35,48,0.1464466094067267,0,0
