,outcome_sum,n_failed_trap_rounds,bqp_error,expected_outcome,majority vote outcome
circuit908.qasm,92,15,0.9999999999999993,1,1
circuit842.qasm,16,15,0.14644660940672666,0,0
circuit146.qasm,3,27,6.106226635438361e-16,0,0
circuit704.qasm,30,20,0.25000000000000044,0,0
circuit984.qasm,17,17,0.14644660940672666,0,0
circuit426.qasm,74,11,0.8535533905932733,1,1
circuit190.qasm,6,15,5.551115123125783e-16,0,0
circuit871.qasm,7,15,6.661338147750939e-16,0,0
circuit188.qasm,25,13,0.1464466094067267,0,0
circuit750.qasm,4,20,2.220446049250313e-16,0,0
circuit328.qasm,88,19,0.8535533905932731,1,1
circuit275.qasm,25,11,0.2500000000000004,0,0
circuit309.qasm,26,22,0.25000000000000033,0,0
circuit513.qasm,21,13,0.2500000000000001,0,0
circuit969.qasm,4,18,2.220446049250313e-16,0,0
circuit583.qasm,67,17,0.7866116523516816,1,1
circuit483.qasm,76,11,0.8535533905932733,1,1
circuit326.qasm,85,14,0.8535533905932732,1,1
circuit319.qasm,5,20,6.106226635438361e-16,0,0
circuit278.qasm,64,21,0.6767766952966366,1,1
circuit706.qasm,8,23,7.771561172376096e-16,0,0
circuit558.qasm,76,13,0.8535533905932733,1,1
circuit358.qasm,77,16,0.8535533905932735,1,1
circuit394.qasm,4,16,2.220446049250313e-16,0,0
circuit682.qasm,90,8,0.9267766952966363,1,1
circuit035.qasm,4,18,2.220446049250313e-16,0,0
circuit503.qasm,34,19,0.2500000000000005,0,0
circuit812.qasm,20,12,0.14644660940672682,0,0
circuit934.qasm,8,15,0.02144660940672699,0,0
circuit660.qasm,9,17,7.771561172376096e-16,0,0
circuit211.qasm,90,14,0.8535533905932731,1,1
circuit540.qasm,10,13,8.326672684688674e-16,0,0
circuit359.qasm,24,18,0.14644660940672688,0,0
circuit001.qasm,82,17,0.8535533905932733,1,1
circuit115.qasm,82,13,0.8535533905932733,1,1
circuit519.qasm,61,19,0.6767766952966365,1,1
circuit978.qasm,74,25,0.7499999999999998,1,1
circuit385.qasm,74,19,0.8535533905932734,1,1
circuit782.qasm,8,19,6.661338147750939e-16,0,0
circuit822.qasm,20,19,0.14644660940672682,0,0
circuit121.qasm,68,30,0.7499999999999994,1,1
circuit091.qasm,37,10,0.3636262177912838,0,0
circuit131.qasm,85,18,0.9267766952966363,1,1
circuit062.qasm,41,21,0.375,0,0
circuit290.qasm,21,21,0.14644660940672655,0,0
circuit644.qasm,3,20,4.996003610813204e-16,0,0
circuit293.qasm,4,13,6.661338147750939e-16,0,0
circuit584.qasm,77,18,0.7499999999999999,1,1
circuit593.qasm,5,28,8.326672684688674e-16,0,0
circuit863.qasm,5,24,8.881784197001252e-16,0,0
circuit602.qasm,94,23,0.9999999999999991,1,1
circuit261.qasm,7,21,8.326672684688674e-16,0,0
circuit791.qasm,6,20,5.551115123125783e-16,0,0
circuit210.qasm,76,15,0.8535533905932731,1,1
circuit366.qasm,10,15,3.3306690738754696e-16,0,0
circuit436.qasm,92,21,0.9267766952966365,1,1
circuit000.qasm,35,18,0.32322330470336336,0,0
circuit813.qasm,80,10,0.8535533905932733,1,1
circuit604.qasm,86,13,0.8535533905932731,1,1
circuit997.qasm,77,13,0.713388347648318,1,1
circuit723.qasm,9,15,7.771561172376096e-16,0,0
circuit393.qasm,7,23,7.771561172376096e-16,0,0
circuit585.qasm,81,14,0.8535533905932732,1,1
circuit856.qasm,83,17,0.8535533905932732,1,1
circuit151.qasm,75,18,0.7499999999999996,1,1
circuit458.qasm,91,20,0.9999999999999996,1,1
circuit083.qasm,90,20,0.8535533905932733,1,1
circuit336.qasm,75,11,0.8017766952966364,1,1
circuit465.qasm,82,21,0.8535533905932733,1,1
circuit347.qasm,61,21,0.6767766952966365,1,1
circuit258.qasm,88,19,0.8901650429449548,1,1
circuit379.qasm,7,18,6.661338147750939e-16,0,0
circuit339.qasm,87,21,0.8535533905932733,1,1
circuit150.qasm,4,18,7.216449660063518e-16,0,0
circuit972.qasm,4,15,7.216449660063518e-16,0,0
circuit677.qasm,23,21,0.25000000000000056,0,0
circuit340.qasm,7,10,4.440892098500626e-16,0,0
circuit781.qasm,26,19,0.21338834764831882,0,0
circuit372.qasm,31,16,0.25000000000000033,0,0
circuit269.qasm,4,20,6.661338147750939e-16,0,0
circuit018.qasm,59,13,0.6767766952966368,1,1
circuit136.qasm,79,16,0.9267766952966363,1,1
circuit695.qasm,18,13,0.07322330470336352,0,0
circuit116.qasm,20,16,0.14644660940672666,0,0
circuit287.qasm,80,20,0.8535533905932732,1,1
circuit110.qasm,71,12,0.7499999999999996,1,1
circuit912.qasm,6,17,8.326672684688674e-16,0,0
circuit109.qasm,88,18,0.8535533905932733,1,1
circuit494.qasm,81,17,0.8535533905932733,1,1
circuit325.qasm,8,14,5.551115123125783e-16,0,0
circuit111.qasm,31,19,0.32322330470336336,0,0
circuit382.qasm,94,21,0.9999999999999993,1,1
circuit402.qasm,72,18,0.7499999999999996,1,1
circuit933.qasm,38,21,0.25000000000000067,0,0
circuit672.qasm,22,12,0.14644660940672688,0,0
circuit386.qasm,59,15,0.6767766952966368,1,1
circuit903.qasm,7,16,2.220446049250313e-16,0,0
circuit759.qasm,13,19,0.14644660940672682,0,0
circuit081.qasm,80,13,0.8535533905932733,1,1
circuit939.qasm,21,18,0.1464466094067267,0,0
