,outcome_sum,n_failed_trap_rounds,bqp_error,expected_outcome,majority vote outcome
circuit908.qasm,89,39,0.9999999999999993,1,1
circuit842.qasm,21,34,0.14644660940672666,0,0
circuit146.qasm,3,18,6.106226635438361e-16,0,0
circuit704.qasm,37,21,0.25000000000000044,0,0
circuit984.qasm,20,24,0.14644660940672666,0,0
circuit426.qasm,79,25,0.8535533905932733,1,1
circuit190.qasm,7,21,5.551115123125783e-16,0,0
circuit871.qasm,8,26,6.661338147750939e-16,0,0
circuit188.qasm,20,27,0.1464466094067267,0,0
circuit750.qasm,8,24,2.220446049250313e-16,0,0
circuit328.qasm,84,34,0.8535533905932731,1,1
circuit275.qasm,26,26,0.2500000000000004,0,0
circuit309.qasm,41,34,0.25000000000000033,0,0
circuit513.qasm,31,30,0.2500000000000001,0,0
circuit969.qasm,3,31,2.220446049250313e-16,0,0
circuit583.qasm,81,26,0.7866116523516816,1,1
circuit483.qasm,76,29,0.8535533905932733,1,1
circuit326.qasm,77,28,0.8535533905932732,1,1
circuit319.qasm,9,27,6.106226635438361e-16,0,0
circuit278.qasm,59,32,0.6767766952966366,1,1
circuit706.qasm,14,22,7.771561172376096e-16,0,0
circuit558.qasm,73,24,0.8535533905932733,1,1
circuit358.qasm,83,31,0.8535533905932735,1,1
circuit394.qasm,15,26,2.220446049250313e-16,0,0
circuit682.qasm,82,26,0.9267766952966363,1,1
circuit035.qasm,12,27,2.220446049250313e-16,0,0
circuit503.qasm,32,22,0.2500000000000005,0,0
circuit812.qasm,15,27,0.14644660940672682,0,0
circuit934.qasm,18,27,0.02144660940672699,0,0
circuit660.qasm,4,27,7.771561172376096e-16,0,0
circuit211.qasm,77,23,0.8535533905932731,1,1
circuit540.qasm,15,23,8.326672684688674e-16,0,0
circuit359.qasm,28,24,0.14644660940672688,0,0
circuit001.qasm,85,36,0.8535533905932733,1,1
circuit115.qasm,81,25,0.8535533905932733,1,1
circuit519.qasm,65,34,0.6767766952966365,1,1
circuit978.qasm,70,30,0.7499999999999998,1,1
circuit385.qasm,73,29,0.8535533905932734,1,1
circuit782.qasm,17,25,6.661338147750939e-16,0,0
circuit822.qasm,28,29,0.14644660940672682,0,0
circuit121.qasm,67,26,0.7499999999999994,1,1
circuit091.qasm,39,35,0.3636262177912838,0,0
circuit131.qasm,86,28,0.9267766952966363,1,1
circuit062.qasm,39,20,0.375,0,0
circuit290.qasm,16,25,0.14644660940672655,0,0
circuit644.qasm,12,24,4.996003610813204e-16,0,0
circuit293.qasm,9,28,6.661338147750939e-16,0,0
circuit584.qasm,72,35,0.7499999999999999,1,1
circuit593.qasm,11,24,8.326672684688674e-16,0,0
circuit863.qasm,7,29,8.881784197001252e-16,0,0
circuit602.qasm,87,29,0.9999999999999991,1,1
circuit261.qasm,10,26,8.326672684688674e-16,0,0
circuit791.qasm,10,26,5.551115123125783e-16,0,0
circuit210.qasm,80,28,0.8535533905932731,1,1
circuit366.qasm,14,27,3.3306690738754696e-16,0,0
circuit436.qasm,86,21,0.9267766952966365,1,1
circuit000.qasm,36,32,0.32322330470336336,0,0
circuit813.qasm,76,17,0.8535533905932733,1,1
circuit604.qasm,79,26,0.8535533905932731,1,1
circuit997.qasm,62,27,0.713388347648318,1,1
circuit723.qasm,16,35,7.771561172376096e-16,0,0
circuit393.qasm,12,26,7.771561172376096e-16,0,0
circuit585.qasm,76,29,0.8535533905932732,1,1
circuit856.qasm,76,30,0.8535533905932732,1,1
circuit151.qasm,62,28,0.7499999999999996,1,1
circuit458.qasm,90,30,0.9999999999999996,1,1
circuit083.qasm,75,25,0.8535533905932733,1,1
circuit336.qasm,76,28,0.8017766952966364,1,1
circuit465.qasm,73,24,0.8535533905932733,1,1
circuit347.qasm,63,30,0.6767766952966365,1,1
circuit258.qasm,81,33,0.8901650429449548,1,1
circuit379.qasm,17,30,6.661338147750939e-16,0,0
circuit339.qasm,73,21,0.8535533905932733,1,1
circuit150.qasm,10,30,7.216449660063518e-16,0,0
circuit972.qasm,4,21,7.216449660063518e-16,0,0
circuit677.qasm,32,32,0.25000000000000056,0,0
circuit340.qasm,6,30,4.440892098500626e-16,0,0
circuit781.qasm,23,31,0.21338834764831882,0,0
circuit372.qasm,36,26,0.25000000000000033,0,0
circuit269.qasm,7,29,6.661338147750939e-16,0,0
circuit018.qasm,61,22,0.6767766952966368,1,1
circuit136.qasm,75,30,0.9267766952966363,1,1
circuit695.qasm,23,27,0.07322330470336352,0,0
circuit116.qasm,24,35,0.14644660940672666,0,0
circuit287.qasm,74,32,0.8535533905932732,1,1
circuit110.qasm,56,26,0.7499999999999996,1,1
circuit912.qasm,10,25,8.326672684688674e-16,0,0
circuit109.qasm,76,33,0.8535533905932733,1,1
circuit494.qasm,76,26,0.8535533905932733,1,1
circuit325.qasm,8,27,5.551115123125783e-16,0,0
circuit111.qasm,36,29,0.32322330470336336,0,0
circuit382.qasm,91,33,0.9999999999999993,1,1
circuit402.qasm,65,30,0.7499999999999996,1,1
circuit933.qasm,29,27,0.25000000000000067,0,0
circuit672.qasm,25,35,0.14644660940672688,0,0
circuit386.qasm,63,28,0.6767766952966368,1,1
circuit903.qasm,12,22,2.220446049250313e-16,0,0
circuit759.qasm,24,31,0.14644660940672682,0,0
circuit081.qasm,80,28,0.8535533905932733,1,1
circuit939.qasm,21,36,0.1464466094067267,0,0
