,outcome_sum,n_failed_trap_rounds,bqp_error,expected_outcome,majority vote outcome
circuit908.qasm,69,98,0.9999999999999993,1,1
circuit842.qasm,35,100,0.14644660940672666,0,0
circuit146.qasm,33,100,6.106226635438361e-16,0,0
circuit704.qasm,53,99,0.25000000000000044,0,1
circuit984.qasm,44,99,0.14644660940672666,0,0
circuit426.qasm,59,97,0.8535533905932733,1,1
circuit190.qasm,22,100,5.551115123125783e-16,0,0
circuit871.qasm,35,99,6.661338147750939e-16,0,0
circuit188.qasm,47,95,0.1464466094067267,0,0
circuit750.qasm,40,99,2.220446049250313e-16,0,0
circuit328.qasm,63,97,0.8535533905932731,1,1
circuit275.qasm,53,99,0.2500000000000004,0,1
circuit309.qasm,38,98,0.25000000000000033,0,0
circuit513.qasm,48,100,0.2500000000000001,0,0
circuit969.qasm,38,96,2.220446049250313e-16,0,0
circuit583.qasm,60,99,0.7866116523516816,1,1
circuit483.qasm,51,99,0.8535533905932733,1,1
circuit326.qasm,54,100,0.8535533905932732,1,1
circuit319.qasm,21,100,6.106226635438361e-16,0,0
circuit278.qasm,54,99,0.6767766952966366,1,1
circuit706.qasm,47,97,7.771561172376096e-16,0,0
circuit558.qasm,48,98,0.8535533905932733,1,0
circuit358.qasm,63,98,0.8535533905932735,1,1
circuit394.qasm,32,96,2.220446049250313e-16,0,0
circuit682.qasm,58,98,0.9267766952966363,1,1
circuit035.qasm,42,99,2.220446049250313e-16,0,0
circuit503.qasm,44,96,0.2500000000000005,0,0
circuit812.qasm,34,100,0.14644660940672682,0,0
circuit934.qasm,32,99,0.02144660940672699,0,0
circuit660.qasm,46,97,7.771561172376096e-16,0,0
circuit211.qasm,61,97,0.8535533905932731,1,1
circuit540.qasm,42,97,8.326672684688674e-16,0,0
circuit359.qasm,44,97,0.14644660940672688,0,0
circuit001.qasm,59,98,0.8535533905932733,1,1
circuit115.qasm,50,100,0.8535533905932733,1,0
circuit519.qasm,46,96,0.6767766952966365,1,0
circuit978.qasm,57,100,0.7499999999999998,1,1
circuit385.qasm,49,98,0.8535533905932734,1,0
circuit782.qasm,51,100,6.661338147750939e-16,0,1
circuit822.qasm,35,97,0.14644660940672682,0,0
circuit121.qasm,50,97,0.7499999999999994,1,0
circuit091.qasm,50,98,0.3636262177912838,0,0
circuit131.qasm,64,98,0.9267766952966363,1,1
circuit062.qasm,46,100,0.375,0,0
circuit290.qasm,44,98,0.14644660940672655,0,0
circuit644.qasm,41,96,4.996003610813204e-16,0,0
circuit293.qasm,41,96,6.661338147750939e-16,0,0
circuit584.qasm,58,96,0.7499999999999999,1,1
circuit593.qasm,46,98,8.326672684688674e-16,0,0
circuit863.qasm,39,100,8.881784197001252e-16,0,0
circuit602.qasm,60,100,0.9999999999999991,1,1
circuit261.qasm,36,100,8.326672684688674e-16,0,0
circuit791.qasm,40,98,5.551115123125783e-16,0,0
circuit210.qasm,60,98,0.8535533905932731,1,1
circuit366.qasm,44,100,3.3306690738754696e-16,0,0
circuit436.qasm,58,98,0.9267766952966365,1,1
circuit000.qasm,60,99,0.32322330470336336,0,1
circuit813.qasm,60,98,0.8535533905932733,1,1
circuit604.qasm,53,97,0.8535533905932731,1,1
circuit997.qasm,55,99,0.713388347648318,1,1
circuit723.qasm,34,99,7.771561172376096e-16,0,0
circuit393.qasm,43,99,7.771561172376096e-16,0,0
circuit585.qasm,64,97,0.8535533905932732,1,1
circuit856.qasm,58,98,0.8535533905932732,1,1
circuit151.qasm,53,99,0.7499999999999996,1,1
circuit458.qasm,62,99,0.9999999999999996,1,1
circuit083.qasm,63,97,0.8535533905932733,1,1
circuit336.qasm,53,98,0.8017766952966364,1,1
circuit465.qasm,66,100,0.8535533905932733,1,1
circuit347.qasm,47,98,0.6767766952966365,1,0
circuit258.qasm,59,97,0.8901650429449548,1,1
circuit379.qasm,32,98,6.661338147750939e-16,0,0
circuit339.qasm,54,97,0.8535533905932733,1,1
circuit150.qasm,31,98,7.216449660063518e-16,0,0
circuit972.qasm,36,98,7.216449660063518e-16,0,0
circuit677.qasm,44,100,0.25000000000000056,0,0
circuit340.qasm,38,100,4.440892098500626e-16,0,0
circuit781.qasm,41,99,0.21338834764831882,0,0
circuit372.qasm,39,95,0.25000000000000033,0,0
circuit269.qasm,47,99,6.661338147750939e-16,0,0
circuit018.qasm,45,99,0.6767766952966368,1,0
circuit136.qasm,52,98,0.9267766952966363,1,1
circuit695.qasm,48,99,0.07322330470336352,0,0
circuit116.qasm,44,98,0.14644660940672666,0,0
circuit287.qasm,55,97,0.8535533905932732,1,1
circuit110.qasm,57,97,0.7499999999999996,1,1
circuit912.qasm,43,99,8.326672684688674e-16,0,0
circuit109.qasm,47,100,0.8535533905932733,1,0
circuit494.qasm,53,97,0.8535533905932733,1,1
circuit325.qasm,38,97,5.551115123125783e-16,0,0
circuit111.qasm,47,99,0.32322330470336336,0,0
circuit382.qasm,65,99,0.9999999999999993,1,1
circuit402.qasm,59,95,0.7499999999999996,1,1
circuit933.qasm,47,96,0.25000000000000067,0,0
circuit672.qasm,39,99,0.14644660940672688,0,0
circuit386.qasm,51,100,0.6767766952966368,1,1
circuit903.qasm,38,99,2.220446049250313e-16,0,0
circuit759.qasm,43,98,0.14644660940672682,0,0
circuit081.qasm,58,97,0.8535533905932733,1,1
circuit939.qasm,43,100,0.1464466094067267,0,0
