,outcome_sum,n_failed_trap_rounds,bqp_error,expected_outcome,majority vote outcome
circuit908.qasm,75,78,0.9999999999999993,1,1
circuit842.qasm,24,79,0.14644660940672666,0,0
circuit146.qasm,24,76,6.106226635438361e-16,0,0
circuit704.qasm,45,79,0.25000000000000044,0,0
circuit984.qasm,31,80,0.14644660940672666,0,0
circuit426.qasm,80,75,0.8535533905932733,1,1
circuit190.qasm,23,76,5.551115123125783e-16,0,0
circuit871.qasm,26,83,6.661338147750939e-16,0,0
circuit188.qasm,36,83,0.1464466094067267,0,0
circuit750.qasm,19,76,2.220446049250313e-16,0,0
circuit328.qasm,71,79,0.8535533905932731,1,1
circuit275.qasm,35,82,0.2500000000000004,0,0
circuit309.qasm,33,75,0.25000000000000033,0,0
circuit513.qasm,33,75,0.2500000000000001,0,0
circuit969.qasm,18,80,2.220446049250313e-16,0,0
circuit583.qasm,70,72,0.7866116523516816,1,1
circuit483.qasm,62,72,0.8535533905932733,1,1
circuit326.qasm,77,74,0.8535533905932732,1,1
circuit319.qasm,16,85,6.106226635438361e-16,0,0
circuit278.qasm,57,82,0.6767766952966366,1,1
circuit706.qasm,23,85,7.771561172376096e-16,0,0
circuit558.qasm,61,78,0.8535533905932733,1,1
circuit358.qasm,59,74,0.8535533905932735,1,1
circuit394.qasm,22,82,2.220446049250313e-16,0,0
circuit682.qasm,75,69,0.9267766952966363,1,1
circuit035.qasm,22,80,2.220446049250313e-16,0,0
circuit503.qasm,30,75,0.2500000000000005,0,0
circuit812.qasm,31,75,0.14644660940672682,0,0
circuit934.qasm,29,76,0.02144660940672699,0,0
circuit660.qasm,23,85,7.771561172376096e-16,0,0
circuit211.qasm,77,79,0.8535533905932731,1,1
circuit540.qasm,37,74,8.326672684688674e-16,0,0
circuit359.qasm,37,82,0.14644660940672688,0,0
circuit001.qasm,63,83,0.8535533905932733,1,1
circuit115.qasm,62,73,0.8535533905932733,1,1
circuit519.qasm,59,81,0.6767766952966365,1,1
circuit978.qasm,58,88,0.7499999999999998,1,1
circuit385.qasm,67,84,0.8535533905932734,1,1
circuit782.qasm,32,80,6.661338147750939e-16,0,0
circuit822.qasm,28,84,0.14644660940672682,0,0
circuit121.qasm,55,82,0.7499999999999994,1,1
circuit091.qasm,46,83,0.3636262177912838,0,0
circuit131.qasm,74,87,0.9267766952966363,1,1
circuit062.qasm,42,78,0.375,0,0
circuit290.qasm,48,82,0.14644660940672655,0,0
circuit644.qasm,23,85,4.996003610813204e-16,0,0
circuit293.qasm,24,81,6.661338147750939e-16,0,0
circuit584.qasm,59,82,0.7499999999999999,1,1
circuit593.qasm,26,76,8.326672684688674e-16,0,0
circuit863.qasm,21,83,8.881784197001252e-16,0,0
circuit602.qasm,74,85,0.9999999999999991,1,1
circuit261.qasm,29,77,8.326672684688674e-16,0,0
circuit791.qasm,22,82,5.551115123125783e-16,0,0
circuit210.qasm,65,86,0.8535533905932731,1,1
circuit366.qasm,31,77,3.3306690738754696e-16,0,0
circuit436.qasm,70,80,0.9267766952966365,1,1
circuit000.qasm,46,86,0.32322330470336336,0,0
circuit813.qasm,68,78,0.8535533905932733,1,1
circuit604.qasm,54,80,0.8535533905932731,1,1
circuit997.qasm,52,90,0.713388347648318,1,1
circuit723.qasm,21,81,7.771561172376096e-16,0,0
circuit393.qasm,26,83,7.771561172376096e-16,0,0
circuit585.qasm,70,81,0.8535533905932732,1,1
circuit856.qasm,63,85,0.8535533905932732,1,1
circuit151.qasm,62,77,0.7499999999999996,1,1
circuit458.qasm,73,85,0.9999999999999996,1,1
circuit083.qasm,64,77,0.8535533905932733,1,1
circuit336.qasm,54,81,0.8017766952966364,1,1
circuit465.qasm,61,84,0.8535533905932733,1,1
circuit347.qasm,61,86,0.6767766952966365,1,1
circuit258.qasm,76,83,0.8901650429449548,1,1
circuit379.qasm,24,77,6.661338147750939e-16,0,0
circuit339.qasm,59,81,0.8535533905932733,1,1
circuit150.qasm,18,82,7.216449660063518e-16,0,0
circuit972.qasm,23,80,7.216449660063518e-16,0,0
circuit677.qasm,33,75,0.25000000000000056,0,0
circuit340.qasm,17,79,4.440892098500626e-16,0,0
circuit781.qasm,31,76,0.21338834764831882,0,0
circuit372.qasm,42,83,0.25000000000000033,0,0
circuit269.qasm,24,80,6.661338147750939e-16,0,0
circuit018.qasm,61,72,0.6767766952966368,1,1
circuit136.qasm,56,84,0.9267766952966363,1,1
circuit695.qasm,32,82,0.07322330470336352,0,0
circuit116.qasm,27,82,0.14644660940672666,0,0
circuit287.qasm,65,82,0.8535533905932732,1,1
circuit110.qasm,54,86,0.7499999999999996,1,1
circuit912.qasm,14,83,8.326672684688674e-16,0,0
circuit109.qasm,58,75,0.8535533905932733,1,1
circuit494.qasm,64,78,0.8535533905932733,1,1
circuit325.qasm,26,76,5.551115123125783e-16,0,0
circuit111.qasm,52,78,0.32322330470336336,0,1
circuit382.qasm,76,80,0.9999999999999993,1,1
circuit402.qasm,62,86,0.7499999999999996,1,1
circuit933.qasm,43,81,0.25000000000000067,0,0
circuit672.qasm,25,77,0.14644660940672688,0,0
circuit386.qasm,50,83,0.6767766952966368,1,0
circuit903.qasm,21,75,2.220446049250313e-16,0,0
circuit759.qasm,35,76,0.14644660940672682,0,0
circuit081.qasm,65,78,0.8535533905932733,1,1
circuit939.qasm,38,80,0.1464466094067267,0,0
