,outcome_sum,n_failed_trap_rounds,bqp_error,expected_outcome,majority vote outcome
circuit908.qasm,56,91,0.9999999999999993,1,1
circuit842.qasm,37,95,0.14644660940672666,0,0
circuit146.qasm,34,91,6.106226635438361e-16,0,0
circuit704.qasm,47,99,0.25000000000000044,0,0
circuit984.qasm,37,97,0.14644660940672666,0,0
circuit426.qasm,65,92,0.8535533905932733,1,1
circuit190.qasm,36,96,5.551115123125783e-16,0,0
circuit871.qasm,38,93,6.661338147750939e-16,0,0
circuit188.qasm,29,90,0.1464466094067267,0,0
circuit750.qasm,36,98,2.220446049250313e-16,0,0
circuit328.qasm,59,95,0.8535533905932731,1,1
circuit275.qasm,31,92,0.2500000000000004,0,0
circuit309.qasm,38,92,0.25000000000000033,0,0
circuit513.qasm,37,91,0.2500000000000001,0,0
circuit969.qasm,23,97,2.220446049250313e-16,0,0
circuit583.qasm,63,94,0.7866116523516816,1,1
circuit483.qasm,59,92,0.8535533905932733,1,1
circuit326.qasm,60,95,0.8535533905932732,1,1
circuit319.qasm,29,97,6.106226635438361e-16,0,0
circuit278.qasm,57,95,0.6767766952966366,1,1
circuit706.qasm,35,99,7.771561172376096e-16,0,0
circuit558.qasm,47,92,0.8535533905932733,1,0
circuit358.qasm,57,89,0.8535533905932735,1,1
circuit394.qasm,34,96,2.220446049250313e-16,0,0
circuit682.qasm,73,96,0.9267766952966363,1,1
circuit035.qasm,36,95,2.220446049250313e-16,0,0
circuit503.qasm,49,92,0.2500000000000005,0,0
circuit812.qasm,41,98,0.14644660940672682,0,0
circuit934.qasm,37,97,0.02144660940672699,0,0
circuit660.qasm,46,94,7.771561172376096e-16,0,0
circuit211.qasm,68,94,0.8535533905932731,1,1
circuit540.qasm,48,95,8.326672684688674e-16,0,0
circuit359.qasm,38,95,0.14644660940672688,0,0
circuit001.qasm,60,95,0.8535533905932733,1,1
circuit115.qasm,54,93,0.8535533905932733,1,1
circuit519.qasm,57,91,0.6767766952966365,1,1
circuit978.qasm,56,94,0.7499999999999998,1,1
circuit385.qasm,47,92,0.8535533905932734,1,0
circuit782.qasm,42,92,6.661338147750939e-16,0,0
circuit822.qasm,35,94,0.14644660940672682,0,0
circuit121.qasm,50,89,0.7499999999999994,1,0
circuit091.qasm,51,90,0.3636262177912838,0,1
circuit131.qasm,72,96,0.9267766952966363,1,1
circuit062.qasm,41,93,0.375,0,0
circuit290.qasm,40,95,0.14644660940672655,0,0
circuit644.qasm,31,97,4.996003610813204e-16,0,0
circuit293.qasm,37,90,6.661338147750939e-16,0,0
circuit584.qasm,57,95,0.7499999999999999,1,1
circuit593.qasm,48,95,8.326672684688674e-16,0,0
circuit863.qasm,29,93,8.881784197001252e-16,0,0
circuit602.qasm,61,92,0.9999999999999991,1,1
circuit261.qasm,36,91,8.326672684688674e-16,0,0
circuit791.qasm,27,93,5.551115123125783e-16,0,0
circuit210.qasm,68,91,0.8535533905932731,1,1
circuit366.qasm,43,96,3.3306690738754696e-16,0,0
circuit436.qasm,69,96,0.9267766952966365,1,1
circuit000.qasm,46,93,0.32322330470336336,0,0
circuit813.qasm,53,97,0.8535533905932733,1,1
circuit604.qasm,45,97,0.8535533905932731,1,0
circuit997.qasm,49,98,0.713388347648318,1,0
circuit723.qasm,35,94,7.771561172376096e-16,0,0
circuit393.qasm,46,92,7.771561172376096e-16,0,0
circuit585.qasm,67,93,0.8535533905932732,1,1
circuit856.qasm,70,96,0.8535533905932732,1,1
circuit151.qasm,59,92,0.7499999999999996,1,1
circuit458.qasm,62,91,0.9999999999999996,1,1
circuit083.qasm,63,95,0.8535533905932733,1,1
circuit336.qasm,55,93,0.8017766952966364,1,1
circuit465.qasm,71,91,0.8535533905932733,1,1
circuit347.qasm,59,94,0.6767766952966365,1,1
circuit258.qasm,61,94,0.8901650429449548,1,1
circuit379.qasm,35,96,6.661338147750939e-16,0,0
circuit339.qasm,50,91,0.8535533905932733,1,0
circuit150.qasm,33,95,7.216449660063518e-16,0,0
circuit972.qasm,31,97,7.216449660063518e-16,0,0
circuit677.qasm,44,89,0.25000000000000056,0,0
circuit340.qasm,25,95,4.440892098500626e-16,0,0
circuit781.qasm,31,94,0.21338834764831882,0,0
circuit372.qasm,35,93,0.25000000000000033,0,0
circuit269.qasm,36,95,6.661338147750939e-16,0,0
circuit018.qasm,45,94,0.6767766952966368,1,0
circuit136.qasm,53,90,0.9267766952966363,1,1
circuit695.qasm,32,96,0.07322330470336352,0,0
circuit116.qasm,35,95,0.14644660940672666,0,0
circuit287.qasm,71,95,0.8535533905932732,1,1
circuit110.qasm,57,91,0.7499999999999996,1,1
circuit912.qasm,34,91,8.326672684688674e-16,0,0
circuit109.qasm,55,89,0.8535533905932733,1,1
circuit494.qasm,50,93,0.8535533905932733,1,0
circuit325.qasm,29,93,5.551115123125783e-16,0,0
circuit111.qasm,53,94,0.32322330470336336,0,1
circuit382.qasm,65,98,0.9999999999999993,1,1
circuit402.qasm,55,94,0.7499999999999996,1,1
circuit933.qasm,28,97,0.25000000000000067,0,0
circuit672.qasm,33,97,0.14644660940672688,0,0
circuit386.qasm,43,95,0.6767766952966368,1,0
circuit903.qasm,30,93,2.220446049250313e-16,0,0
circuit759.qasm,48,98,0.14644660940672682,0,0
circuit081.qasm,72,97,0.8535533905932733,1,1
circuit939.qasm,33,92,0.1464466094067267,0,0
