,outcome_sum,n_failed_trap_rounds,bqp_error,expected_outcome,majority vote outcome
circuit908.qasm,83,64,0.9999999999999993,1,1
circuit842.qasm,26,69,0.14644660940672666,0,0
circuit146.qasm,16,67,6.106226635438361e-16,0,0
circuit704.qasm,43,63,0.25000000000000044,0,0
circuit984.qasm,28,59,0.14644660940672666,0,0
circuit426.qasm,73,62,0.8535533905932733,1,1
circuit190.qasm,14,71,5.551115123125783e-16,0,0
circuit871.qasm,16,65,6.661338147750939e-16,0,0
circuit188.qasm,30,60,0.1464466094067267,0,0
circuit750.qasm,16,56,2.220446049250313e-16,0,0
circuit328.qasm,75,60,0.8535533905932731,1,1
circuit275.qasm,29,64,0.2500000000000004,0,0
circuit309.qasm,28,66,0.25000000000000033,0,0
circuit513.qasm,30,74,0.2500000000000001,0,0
circuit969.qasm,17,64,2.220446049250313e-16,0,0
circuit583.qasm,68,64,0.7866116523516816,1,1
circuit483.qasm,68,55,0.8535533905932733,1,1
circuit326.qasm,75,54,0.8535533905932732,1,1
circuit319.qasm,12,55,6.106226635438361e-16,0,0
circuit278.qasm,58,59,0.6767766952966366,1,1
circuit706.qasm,21,56,7.771561172376096e-16,0,0
circuit558.qasm,73,70,0.8535533905932733,1,1
circuit358.qasm,75,63,0.8535533905932735,1,1
circuit394.qasm,15,66,2.220446049250313e-16,0,0
circuit682.qasm,81,56,0.9267766952966363,1,1
circuit035.qasm,18,65,2.220446049250313e-16,0,0
circuit503.qasm,39,61,0.2500000000000005,0,0
circuit812.qasm,28,60,0.14644660940672682,0,0
circuit934.qasm,14,54,0.02144660940672699,0,0
circuit660.qasm,22,64,7.771561172376096e-16,0,0
circuit211.qasm,83,61,0.8535533905932731,1,1
circuit540.qasm,28,67,8.326672684688674e-16,0,0
circuit359.qasm,32,64,0.14644660940672688,0,0
circuit001.qasm,69,55,0.8535533905932733,1,1
circuit115.qasm,66,72,0.8535533905932733,1,1
circuit519.qasm,61,60,0.6767766952966365,1,1
circuit978.qasm,61,63,0.7499999999999998,1,1
circuit385.qasm,63,61,0.8535533905932734,1,1
circuit782.qasm,32,62,6.661338147750939e-16,0,0
circuit822.qasm,34,61,0.14644660940672682,0,0
circuit121.qasm,54,63,0.7499999999999994,1,1
circuit091.qasm,45,60,0.3636262177912838,0,0
circuit131.qasm,86,72,0.9267766952966363,1,1
circuit062.qasm,43,59,0.375,0,0
circuit290.qasm,31,63,0.14644660940672655,0,0
circuit644.qasm,14,59,4.996003610813204e-16,0,0
circuit293.qasm,16,64,6.661338147750939e-16,0,0
circuit584.qasm,63,62,0.7499999999999999,1,1
circuit593.qasm,23,62,8.326672684688674e-16,0,0
circuit863.qasm,11,52,8.881784197001252e-16,0,0
circuit602.qasm,87,63,0.9999999999999991,1,1
circuit261.qasm,14,63,8.326672684688674e-16,0,0
circuit791.qasm,21,66,5.551115123125783e-16,0,0
circuit210.qasm,72,70,0.8535533905932731,1,1
circuit366.qasm,26,60,3.3306690738754696e-16,0,0
circuit436.qasm,80,62,0.9267766952966365,1,1
circuit000.qasm,38,54,0.32322330470336336,0,0
circuit813.qasm,73,61,0.8535533905932733,1,1
circuit604.qasm,69,65,0.8535533905932731,1,1
circuit997.qasm,68,69,0.713388347648318,1,1
circuit723.qasm,10,59,7.771561172376096e-16,0,0
circuit393.qasm,16,66,7.771561172376096e-16,0,0
circuit585.qasm,76,64,0.8535533905932732,1,1
circuit856.qasm,66,64,0.8535533905932732,1,1
circuit151.qasm,58,57,0.7499999999999996,1,1
circuit458.qasm,86,60,0.9999999999999996,1,1
circuit083.qasm,79,69,0.8535533905932733,1,1
circuit336.qasm,53,59,0.8017766952966364,1,1
circuit465.qasm,80,67,0.8535533905932733,1,1
circuit347.qasm,57,66,0.6767766952966365,1,1
circuit258.qasm,81,66,0.8901650429449548,1,1
circuit379.qasm,13,64,6.661338147750939e-16,0,0
circuit339.qasm,72,53,0.8535533905932733,1,1
circuit150.qasm,17,59,7.216449660063518e-16,0,0
circuit972.qasm,11,60,7.216449660063518e-16,0,0
circuit677.qasm,37,73,0.25000000000000056,0,0
circuit340.qasm,11,60,4.440892098500626e-16,0,0
circuit781.qasm,32,62,0.21338834764831882,0,0
circuit372.qasm,37,66,0.25000000000000033,0,0
circuit269.qasm,16,60,6.661338147750939e-16,0,0
circuit018.qasm,55,60,0.6767766952966368,1,1
circuit136.qasm,61,59,0.9267766952966363,1,1
circuit695.qasm,24,68,0.07322330470336352,0,0
circuit116.qasm,28,62,0.14644660940672666,0,0
circuit287.qasm,70,61,0.8535533905932732,1,1
circuit110.qasm,59,71,0.7499999999999996,1,1
circuit912.qasm,13,62,8.326672684688674e-16,0,0
circuit109.qasm,73,62,0.8535533905932733,1,1
circuit494.qasm,72,67,0.8535533905932733,1,1
circuit325.qasm,22,66,5.551115123125783e-16,0,0
circuit111.qasm,35,64,0.32322330470336336,0,0
circuit382.qasm,88,66,0.9999999999999993,1,1
circuit402.qasm,64,53,0.7499999999999996,1,1
circuit933.qasm,42,67,0.25000000000000067,0,0
circuit672.qasm,23,69,0.14644660940672688,0,0
circuit386.qasm,64,62,0.6767766952966368,1,1
circuit903.qasm,12,57,2.220446049250313e-16,0,0
circuit759.qasm,23,59,0.14644660940672682,0,0
circuit081.qasm,80,50,0.8535533905932733,1,1
circuit939.qasm,21,66,0.1464466094067267,0,0
